id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	MT-CD45-|MT-CD45-	MT-CD45-|MT-Lymphoid-B	MT-CD45-|MT-Lymphoid-T-NK	MT-CD45-|MT-MAST	MT-CD45-|MT-Myeloid	MT-CD45-|PT-CD45-	MT-CD45-|PT-Lymphoid-B	MT-CD45-|PT-Lymphoid-T-NK	MT-CD45-|PT-MAST	MT-CD45-|PT-Myeloid	MT-Lymphoid-B|MT-CD45-	MT-Lymphoid-B|MT-Lymphoid-B	MT-Lymphoid-B|MT-Lymphoid-T-NK	MT-Lymphoid-B|MT-MAST	MT-Lymphoid-B|MT-Myeloid	MT-Lymphoid-B|PT-CD45-	MT-Lymphoid-B|PT-Lymphoid-B	MT-Lymphoid-B|PT-Lymphoid-T-NK	MT-Lymphoid-B|PT-MAST	MT-Lymphoid-B|PT-Myeloid	MT-Lymphoid-T-NK|MT-CD45-	MT-Lymphoid-T-NK|MT-Lymphoid-B	MT-Lymphoid-T-NK|MT-Lymphoid-T-NK	MT-Lymphoid-T-NK|MT-MAST	MT-Lymphoid-T-NK|MT-Myeloid	MT-Lymphoid-T-NK|PT-CD45-	MT-Lymphoid-T-NK|PT-Lymphoid-B	MT-Lymphoid-T-NK|PT-Lymphoid-T-NK	MT-Lymphoid-T-NK|PT-MAST	MT-Lymphoid-T-NK|PT-Myeloid	MT-MAST|MT-CD45-	MT-MAST|MT-Lymphoid-B	MT-MAST|MT-Lymphoid-T-NK	MT-MAST|MT-MAST	MT-MAST|MT-Myeloid	MT-MAST|PT-CD45-	MT-MAST|PT-Lymphoid-B	MT-MAST|PT-Lymphoid-T-NK	MT-MAST|PT-MAST	MT-MAST|PT-Myeloid	MT-Myeloid|MT-CD45-	MT-Myeloid|MT-Lymphoid-B	MT-Myeloid|MT-Lymphoid-T-NK	MT-Myeloid|MT-MAST	MT-Myeloid|MT-Myeloid	MT-Myeloid|PT-CD45-	MT-Myeloid|PT-Lymphoid-B	MT-Myeloid|PT-Lymphoid-T-NK	MT-Myeloid|PT-MAST	MT-Myeloid|PT-Myeloid	PT-CD45-|MT-CD45-	PT-CD45-|MT-Lymphoid-B	PT-CD45-|MT-Lymphoid-T-NK	PT-CD45-|MT-MAST	PT-CD45-|MT-Myeloid	PT-CD45-|PT-CD45-	PT-CD45-|PT-Lymphoid-B	PT-CD45-|PT-Lymphoid-T-NK	PT-CD45-|PT-MAST	PT-CD45-|PT-Myeloid	PT-Lymphoid-B|MT-CD45-	PT-Lymphoid-B|MT-Lymphoid-B	PT-Lymphoid-B|MT-Lymphoid-T-NK	PT-Lymphoid-B|MT-MAST	PT-Lymphoid-B|MT-Myeloid	PT-Lymphoid-B|PT-CD45-	PT-Lymphoid-B|PT-Lymphoid-B	PT-Lymphoid-B|PT-Lymphoid-T-NK	PT-Lymphoid-B|PT-MAST	PT-Lymphoid-B|PT-Myeloid	PT-Lymphoid-T-NK|MT-CD45-	PT-Lymphoid-T-NK|MT-Lymphoid-B	PT-Lymphoid-T-NK|MT-Lymphoid-T-NK	PT-Lymphoid-T-NK|MT-MAST	PT-Lymphoid-T-NK|MT-Myeloid	PT-Lymphoid-T-NK|PT-CD45-	PT-Lymphoid-T-NK|PT-Lymphoid-B	PT-Lymphoid-T-NK|PT-Lymphoid-T-NK	PT-Lymphoid-T-NK|PT-MAST	PT-Lymphoid-T-NK|PT-Myeloid	PT-MAST|MT-CD45-	PT-MAST|MT-Lymphoid-B	PT-MAST|MT-Lymphoid-T-NK	PT-MAST|MT-MAST	PT-MAST|MT-Myeloid	PT-MAST|PT-CD45-	PT-MAST|PT-Lymphoid-B	PT-MAST|PT-Lymphoid-T-NK	PT-MAST|PT-MAST	PT-MAST|PT-Myeloid	PT-Myeloid|MT-CD45-	PT-Myeloid|MT-Lymphoid-B	PT-Myeloid|MT-Lymphoid-T-NK	PT-Myeloid|MT-MAST	PT-Myeloid|MT-Myeloid	PT-Myeloid|PT-CD45-	PT-Myeloid|PT-Lymphoid-B	PT-Myeloid|PT-Lymphoid-T-NK	PT-Myeloid|PT-MAST	PT-Myeloid|PT-Myeloid
CPI-SS0D2539AEB	FPR3_HEBP1	simple:P25089	simple:Q9NRV9	FPR3	HEBP1	False	True	False	guidetopharmacology.org	False	0.1																																									0.473				0.453	0.544			0.284	0.345																																									0.433				0.412	0.504			0.244	0.305
CPI-SS08991B378	CD6_ALCAM	simple:P30203	simple:Q13740	CD6	ALCAM	True	False	False	curated	False	0.1																						0.646			0.765	0.678	0.642			0.774																																										0.645			0.764	0.677	0.641			0.773																				
CPI-SS04641FE5F	CCL3L3_DPP4	simple:P16619	simple:P27487	CCL3L3	DPP4	True	False	True	I2D	False	0.1																																									0.305		0.299					0.287																							0.267		0.261					0.249													0.805		0.8		0.738			0.787		
CPI-SS0B81F1BF5	TNF_SEMA4C	simple:P01375	simple:Q9C0C4	TNF	SEMA4C	True	False	True	InnateDB-All	False	0.1																					0.223					0.275				0.237																0.197																									0.222					0.274				0.236											0.301					0.353				0.315
CPI-SS0BD9F32BA	LGALS9_DAG1	simple:O00182	simple:Q14118	LGALS9	DAG1	True	False	True	InnateDB-All	False	0.1	0.354					0.399																																			0.592					0.637					0.349					0.394																									0.255					0.3					0.453					0.498				
CPI-SS0E9015902	CD47_SIRPG	simple:Q08722	simple:Q9P1W8	CD47	SIRPG	False	True	False	curated	False	0.1													0.634					0.673					0.604					0.643																																			0.615					0.654					0.582					0.621										0.657										0.583		
CPI-SS0EDAE16B6	EPOR_KITLG	simple:P19235	simple:P21583	EPOR	KITLG	True	True	False	I2D	False	0.1											0.27					0.335					0.206					0.271															0.217					0.282															0.145					0.21															0.183					0.249														
CPI-SC0EEF3A379	LAMC1_a6b1 complex	simple:P11047	complex:a6b1 complex	LAMC1		True	False	False	curated	True	0.1	0.477		0.217			0.312	0.238																																												0.773	0.483	0.513		0.482	0.608	0.534																																											
CPI-SS030BB46BB	ANXA1_FPR2	simple:P04083	simple:P25090	ANXA1	FPR2	True	False	True	curated	False	0.1																									1.129					1.207															0.994					1.071																									0.87					0.947					1.295					1.372					0.857					0.934
CPI-SS0DE0A486F	NRP1_VEGFA	simple:O14786	simple:P15692	NRP1	VEGFA	True	True	False	curated	False	0.1																																																			0.478				0.669	0.458			0.679	0.714																															0.479				0.67	0.459			0.68	0.715
CPI-SS06CCF5A54	ANXA1_FPR3	simple:P04083	simple:P25089	ANXA1	FPR3	True	False	True	guidetopharmacology.org	False	0.1																									1.18					1.14															1.044					1.004																									0.921					0.88					1.346					1.305					0.907					0.867
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	NCR3	BAG6	False	True	False	curated	False	0.1											0.417				0.361	0.46	0.334	0.307	0.379	0.403																																																													0.343					0.386				0.329										
CPI-SC0EAF80261	SEMA7A_a1b1 complex	simple:O75326	complex:a1b1 complex	SEMA7A		False	False	False	curated	True	0.11											0.238					0.528		0.325																																																0.51		0.307													0.467					0.757		0.555			0.269					0.559		0.356		
CPI-SS05B1FA8A8	LRP6_CKLF	simple:O75581	simple:Q9UBR5	LRP6	CKLF	True	True	False	IMEx,IntAct	False	0.11			0.511		0.555		0.416	0.523	0.638	0.547																																											0.465		0.508			0.477	0.592	0.501																																								
CPI-SS016EE0084	PDCD1_CD274	simple:Q15116	simple:Q9NZQ7	PDCD1	CD274	False	True	True	curated	False	0.11																								0.756					0.284	0.241																																		0.718					0.246	0.203				0.873					0.401	0.358														0.715					0.243	
CPI-SS048346C2B	LGALS9_MRC2	simple:O00182	simple:Q9UBG0	LGALS9	MRC2	True	False	True	InnateDB-All	False	0.11						0.548				0.328						0.355																														0.786				0.566						0.543				0.323																										0.449				0.229						0.647				0.427
CPI-SS079DDF890	TNFSF12_TNFRSF25	simple:O43508	simple:Q93038	TNFSF12	TNFRSF25	True	False	True	I2D	False	0.11																							0.275					0.379													0.314		0.41		0.307		0.329	0.514		0.396								0.343																														0.381										0.348		
CPI-SS0BC7CD11B	LGALS9_MET	simple:O00182	simple:P08581	LGALS9	MET	True	False	True	InnateDB-All	False	0.11	0.452					0.343					0.259																														0.69					0.581					0.447					0.339																									0.353					0.244					0.551					0.443				
CPI-SS00A6D366F	ADORA2A_NAMPT	simple:P29274	simple:P43490	ADORA2A	NAMPT	True	True	False	I2D,IMEx,InnateDB-All,MINT	False	0.11																																																																	0.978	0.548		0.488	0.636	1.081																					0.491				1.009	0.579		0.519	0.667	1.112
CPI-SS0097929A7	BMP7_SLAMF1	simple:P18075	simple:Q13291	BMP7	SLAMF1	True	False	True	InnateDB-All	False	0.11																																0.771	0.808		0.702		0.777	0.916	0.868	0.948													0.227					0.336	0.287	0.367																																								
CPI-SS0B0E09B1C	CTLA4_CD86	simple:P16410	simple:P42081	CTLA4	CD86	False	False	True	curated	False	0.11																									0.566					0.556															0.484					0.474															0.52					0.51					0.792		0.449			0.782															0.534					0.524
CPI-SS019C98396	TNFSF14_TNFRSF14	simple:O43557	simple:Q92956	TNFSF14	TNFRSF14	True	False	True	curated	False	0.11																																											0.472		0.515		0.601	0.527		0.607																																										0.529	0.488		0.531		0.617	0.543		0.623
CPI-SC07BE7830D	SPP1_a4b1 complex	simple:P10451	complex:a4b1 complex	SPP1		True	False	False	curated	True	0.12																																										0.579	0.778		0.783	0.525	0.598	0.723	0.562	0.795																																											0.566		0.571			0.511		0.583
CPI-SS068C129D6	CSF1_SIRPA	simple:P09603	simple:P78324	CSF1	SIRPA	True	False	True	I2D	False	0.12																																			1.341	1.138				1.399															0.518	0.315				0.575																									0.815	0.612				0.873					0.367	0.164				0.425
CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	False	False	False	curated	False	0.12																0.169	0.297																																			0.169				0.177	0.305			0.153		0.297				0.305	0.433			0.281																										0.153	0.281			
CPI-SS006C6537E	MDK_LRP1	simple:P21741	simple:Q07954	MDK	LRP1	True	False	True	I2D,InnateDB-All	False	0.12	0.365				0.467	0.585				0.355																																									0.639				0.741	0.858				0.629	0.261				0.364	0.481				0.252																														
CPI-SS0055264F3	EGFR_TGFB1	simple:P00533	simple:P01137	EGFR	TGFB1	True	True	False	IMEx,InnateDB-All,MINT	False	0.12		0.645	0.735		0.768			0.552		0.581																																										0.711	0.8		0.834	0.55	0.55	0.617		0.646																																								
CPI-SS0179FBFD3	TNFRSF10A_TNFSF10	simple:O00220	simple:P50591	TNFRSF10A	TNFSF10	True	True	False	curated	False	0.12																					0.317		0.219		0.247	0.33		0.211	0.558																						0.278					0.291			0.519		0.298					0.311			0.539																															
CPI-SS098425155	ADRB2_VEGFB	simple:P07550	simple:P49765	ADRB2	VEGFB	True	True	False	InnateDB-All	False	0.12																					0.173				0.188	0.182				0.167	1.083				1.097	1.092				1.077																																									0.411				0.425	0.419				0.404										
CPI-SC0329D5397	ICAM3_aLb2 complex	simple:P32942	complex:aLb2 complex	ICAM3		False	False	False	curated	True	0.12																							0.644		0.616			0.64																																		0.717	0.803		0.775		0.7	0.8		0.703			0.625		0.597			0.621																						
CPI-SS0AB21032D	PLXNB2_SEMA4C	simple:O15031	simple:Q9C0C4	PLXNB2	SEMA4C	False	True	True	curated	False	0.12	0.177					0.229				0.191																															0.192					0.244				0.206	0.283					0.335				0.297																															0.2					0.253				0.215
CPI-SS0947A8549	FLT1_VEGFB	simple:P17948	simple:P49765	FLT1	VEGFB	True	True	False	curated	False	0.12																																									0.211				0.225	0.22				0.205	0.282				0.296	0.29				0.275																															0.316				0.331	0.325				0.31
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	TNF	NOTCH1	True	False	True	I2D	False	0.12																					0.226				0.241	0.297				0.249																																									0.225				0.24	0.296				0.249											0.304				0.319	0.375				0.327
CPI-SS0D0252D87	AXL_IL15RA	simple:P30530	simple:Q13261	AXL	IL15RA	True	True	True	I2D	False	0.12																																									0.243					0.39	0.258			0.22	0.291					0.438	0.306			0.267																															0.255					0.402	0.27			0.231
CPI-SS077B160B9	IL15_IL15RA	simple:P40933	simple:Q13261	IL15	IL15RA	True	False	True	guidetopharmacology.org	False	0.12																																									0.166					0.313	0.181			0.143											0.171					0.319	0.186			0.148																					0.215					0.362	0.23			0.192
CPI-SC0527EEE7A	C3_aMb2 complex	simple:P01024	complex:aMb2 complex	C3		True	False	False	curated	True	0.12																																												0.799	0.321				0.236	0.249				0.864	0.386				0.301	0.314																																		0.763	0.285				0.199	0.213
CPI-SS0CBC7840D	PTPRC_CD22	simple:P08575	simple:P20273	PTPRC	CD22	False	False	True	curated	False	0.12																						1.347					1.198		1.384													1.097					0.948		1.134																				0.935			1.368					1.219		1.405													1.064							1.102	
CPI-SS077D7365D	CD28_CD86	simple:P10747	simple:P42081	CD28	CD86	False	False	True	curated	False	0.12																									0.755		0.412			0.745															0.534					0.524															0.487					0.477					0.737		0.395			0.727															0.513					0.503
CPI-SS0F66EA6BE	APP_FPR2	simple:P05067	simple:P25090	APP	FPR2	False	False	True	guidetopharmacology.org	False	0.12					0.565					0.643					0.32					0.398																									0.486					0.563					0.933					1.01					0.22					0.297																									0.47					0.548
CPI-SS03E273233	ADORA2A_ENTPD1	simple:P29274	simple:P49961	ADORA2A	ENTPD1	False	True	False	curated	False	0.12																																																														0.201			0.264	0.277	0.242	0.198		0.311																						0.232			0.295	0.308	0.273	0.229		0.342
CPI-SC007890A1C	CDH1_aEb7 complex	simple:P12830	complex:aEb7 complex	CDH1		False	False	False	curated	True	0.13		0.514	0.518		0.471		0.624	0.514	0.619	0.602																																										0.246	0.25				0.357	0.247	0.352	0.334																																								
CPI-SS00150FB64	HLA-F_LILRB1	simple:P30511	simple:Q8NHL6	HLA-F	LILRB1	True	False	True	curated	False	0.13																									0.805		0.757			0.824																				0.734															0.806		0.758			0.825					0.937		0.889			0.956															0.813		0.765			0.832
CPI-SS076D8415B	CCL3_IDE	simple:P10147	simple:P14735	CCL3	IDE	True	False	True	IMEx,InnateDB-All,MINT	False	0.13																																									0.235					0.237	0.214		0.218	0.201																					0.214					0.215	0.192														0.701					0.702	0.679		0.683	0.667
CPI-SS0A9FB762A	LGALS9_PTPRK	simple:O00182	simple:Q15262	LGALS9	PTPRK	True	False	True	InnateDB-All	False	0.13	0.652					0.566					0.459					0.374															1.035										0.889					0.804					0.647					0.562																									0.553					0.467					0.751					0.666				
CPI-SS033CB0BB2	CXADR_FAM3C	simple:P78310	simple:Q92520	CXADR	FAM3C	True	True	False	IMEx,IntAct	False	0.13	0.645	0.712			0.487	0.667	0.743	0.499	0.517	0.491																																									0.366	0.433				0.388	0.464	0.219																																										
CPI-SC0C8B4C056	CD40LG_a5b1 complex	simple:P29965	complex:a5b1 complex	CD40LG		True	False	False	curated	True	0.13																							0.364		0.58	0.552		0.342		0.529															0.436	0.407				0.385																							0.347		0.562	0.534		0.324		0.511																				
CPI-SS01560CA22	CD99_PILRA	simple:P14209	simple:Q9UKJ1	CD99	PILRA	True	False	True	curated	False	0.13					0.979																				1.439					1.268															1.152					0.98					1.232					1.061					1.086										1.339					1.167					1.226					1.055					1.111					
CPI-SS02A0FF87F	FAM3C_CLEC2D	simple:Q92520	simple:Q9UHP7	FAM3C	CLEC2D	True	False	True	IMEx,InnateDB-All,IntAct	False	0.14			0.681					0.737					0.748					0.805																														0.579					0.703					0.759					0.779				0.575	0.835					0.535					0.591										0.609										0.583		
CPI-SC0EB8DC52F	CD47_SIRB1 complex	simple:Q08722	complex:SIRB1 complex	CD47		False	True	True	curated	False	0.14															0.595					0.529					0.565					0.499															0.478										0.482										0.576					0.51					0.542					0.477					0.578					0.513					0.505					0.439
CPI-SS0F3D40856	PGRMC2_CCL4L2	simple:O15173	simple:Q8NHW4	PGRMC2	CCL4L2	True	True	False	IMEx,IntAct	False	0.14			0.454					0.549		0.826			0.482					0.578		0.855																												0.501		0.778			0.48					0.576		0.853			0.451					0.546		0.824																														
CPI-SS054D158CC	NTRK1_GRN	simple:P04629	simple:P28799	NTRK1	GRN	True	True	False	InnateDB-All	False	0.14																															1.056	0.843			1.58	1.27	1.005		1.055	1.336																																									0.811	0.598			1.335	1.025	0.76		0.81	1.091										
CPI-SS0F9B3B259	TNFSF13_TNFRSF1A	simple:O75888	simple:P19438	TNFSF13	TNFRSF1A	True	False	True	I2D,InnateDB-All	False	0.14	0.38				0.454	0.486				0.48																															0.616				0.689	0.722		0.416		0.715																																									0.514				0.588	0.62		0.314		0.614
CPI-SC063BC3DDE	ICAM2_aLb2 complex	simple:P13598	complex:aLb2 complex	ICAM2		False	False	False	curated	True	0.14													0.481		0.453			0.477					0.44		0.412			0.436																																		0.51	0.597		0.568		0.493	0.593		0.497			0.381					0.377																						
CPI-SS0D4BF6CA3	CD27_CD70	simple:P26842	simple:P32970	CD27	CD70	True	True	False	curated	False	0.14												0.52					0.473	0.414		0.39		0.43					0.383	0.323																																		0.865					0.818	0.759		0.735		0.45					0.403	0.344																						
CPI-SS083296041	CD40_CD40LG	simple:P25942	simple:P29965	CD40	CD40LG	True	True	False	curated	False	0.14													0.488		0.344			0.47																									0.318					0.3					0.457		0.312			0.439					0.478		0.334			0.46																									0.482		0.338			0.464		
CPI-SS08CA619FE	EGFR_GRN	simple:P00533	simple:P28799	EGFR	GRN	True	True	False	InnateDB-All	False	0.14	0.553	0.339			1.077	0.766	0.501		0.551	0.832																																									0.618	0.405			1.142	0.832	0.566		0.617	0.898																																								
CPI-SS0F739D3DB	ANXA1_FPR1	simple:P04083	simple:P21462	ANXA1	FPR1	True	False	True	guidetopharmacology.org	False	0.14																									1.446					1.409					1.689					1.652					1.31					1.273					0.932					0.894															1.187					1.15					1.612					1.575					1.174					1.136
CPI-SS0E00478B4	NRP2_VEGFA	simple:O60462	simple:P15692	NRP2	VEGFA	True	True	False	curated	False	0.15																																									0.422				0.613	0.402			0.623	0.659	0.485				0.676	0.465			0.686	0.721																															0.512				0.702	0.492			0.713	0.748
CPI-SS0B87FE6E0	NOTCH1_JAG1	simple:P46531	simple:P78504	NOTCH1	JAG1	False	True	False	curated	False	0.15	0.202			0.706		0.323																																			0.218			0.722		0.339			0.152		0.274			0.778		0.395			0.208																																0.226			0.73		0.347			0.161	
CPI-SS0F00D756A	CD40_TNFSF13B	simple:P25942	simple:Q9Y275	CD40	TNFSF13B	True	True	False	I2D,InnateDB	False	0.15															0.662			0.362		0.568																									0.492			0.192		0.398					0.631			0.331		0.536					0.652			0.352		0.557																									0.656			0.356		0.561
