id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	MT-CD45-|MT-CD45-	MT-CD45-|MT-Lymphoid-B	MT-CD45-|MT-Lymphoid-T-NK	MT-CD45-|MT-MAST	MT-CD45-|MT-Myeloid	MT-CD45-|PT-CD45-	MT-CD45-|PT-Lymphoid-B	MT-CD45-|PT-Lymphoid-T-NK	MT-CD45-|PT-MAST	MT-CD45-|PT-Myeloid	MT-Lymphoid-B|MT-CD45-	MT-Lymphoid-B|MT-Lymphoid-B	MT-Lymphoid-B|MT-Lymphoid-T-NK	MT-Lymphoid-B|MT-MAST	MT-Lymphoid-B|MT-Myeloid	MT-Lymphoid-B|PT-CD45-	MT-Lymphoid-B|PT-Lymphoid-B	MT-Lymphoid-B|PT-Lymphoid-T-NK	MT-Lymphoid-B|PT-MAST	MT-Lymphoid-B|PT-Myeloid	MT-Lymphoid-T-NK|MT-CD45-	MT-Lymphoid-T-NK|MT-Lymphoid-B	MT-Lymphoid-T-NK|MT-Lymphoid-T-NK	MT-Lymphoid-T-NK|MT-MAST	MT-Lymphoid-T-NK|MT-Myeloid	MT-Lymphoid-T-NK|PT-CD45-	MT-Lymphoid-T-NK|PT-Lymphoid-B	MT-Lymphoid-T-NK|PT-Lymphoid-T-NK	MT-Lymphoid-T-NK|PT-MAST	MT-Lymphoid-T-NK|PT-Myeloid	MT-MAST|MT-CD45-	MT-MAST|MT-Lymphoid-B	MT-MAST|MT-Lymphoid-T-NK	MT-MAST|MT-MAST	MT-MAST|MT-Myeloid	MT-MAST|PT-CD45-	MT-MAST|PT-Lymphoid-B	MT-MAST|PT-Lymphoid-T-NK	MT-MAST|PT-MAST	MT-MAST|PT-Myeloid	MT-Myeloid|MT-CD45-	MT-Myeloid|MT-Lymphoid-B	MT-Myeloid|MT-Lymphoid-T-NK	MT-Myeloid|MT-MAST	MT-Myeloid|MT-Myeloid	MT-Myeloid|PT-CD45-	MT-Myeloid|PT-Lymphoid-B	MT-Myeloid|PT-Lymphoid-T-NK	MT-Myeloid|PT-MAST	MT-Myeloid|PT-Myeloid	PT-CD45-|MT-CD45-	PT-CD45-|MT-Lymphoid-B	PT-CD45-|MT-Lymphoid-T-NK	PT-CD45-|MT-MAST	PT-CD45-|MT-Myeloid	PT-CD45-|PT-CD45-	PT-CD45-|PT-Lymphoid-B	PT-CD45-|PT-Lymphoid-T-NK	PT-CD45-|PT-MAST	PT-CD45-|PT-Myeloid	PT-Lymphoid-B|MT-CD45-	PT-Lymphoid-B|MT-Lymphoid-B	PT-Lymphoid-B|MT-Lymphoid-T-NK	PT-Lymphoid-B|MT-MAST	PT-Lymphoid-B|MT-Myeloid	PT-Lymphoid-B|PT-CD45-	PT-Lymphoid-B|PT-Lymphoid-B	PT-Lymphoid-B|PT-Lymphoid-T-NK	PT-Lymphoid-B|PT-MAST	PT-Lymphoid-B|PT-Myeloid	PT-Lymphoid-T-NK|MT-CD45-	PT-Lymphoid-T-NK|MT-Lymphoid-B	PT-Lymphoid-T-NK|MT-Lymphoid-T-NK	PT-Lymphoid-T-NK|MT-MAST	PT-Lymphoid-T-NK|MT-Myeloid	PT-Lymphoid-T-NK|PT-CD45-	PT-Lymphoid-T-NK|PT-Lymphoid-B	PT-Lymphoid-T-NK|PT-Lymphoid-T-NK	PT-Lymphoid-T-NK|PT-MAST	PT-Lymphoid-T-NK|PT-Myeloid	PT-MAST|MT-CD45-	PT-MAST|MT-Lymphoid-B	PT-MAST|MT-Lymphoid-T-NK	PT-MAST|MT-MAST	PT-MAST|MT-Myeloid	PT-MAST|PT-CD45-	PT-MAST|PT-Lymphoid-B	PT-MAST|PT-Lymphoid-T-NK	PT-MAST|PT-MAST	PT-MAST|PT-Myeloid	PT-Myeloid|MT-CD45-	PT-Myeloid|MT-Lymphoid-B	PT-Myeloid|MT-Lymphoid-T-NK	PT-Myeloid|MT-MAST	PT-Myeloid|MT-Myeloid	PT-Myeloid|PT-CD45-	PT-Myeloid|PT-Lymphoid-B	PT-Myeloid|PT-Lymphoid-T-NK	PT-Myeloid|PT-MAST	PT-Myeloid|PT-Myeloid
CPI-SC03C093767	COL10A1_a2b1 complex	simple:Q03692	complex:a2b1 complex	COL10A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149	0.0	0.008	0.0	0.006	0.081	0.006	0.015	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.059	0.0	0.057	0.132	0.057	0.066	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149	0.0	0.008	0.0	0.006	0.081	0.006	0.015	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0E0C50FCA	COL14A1_a2b1 complex	simple:Q05707	complex:a2b1 complex	COL14A1		True	False	False	curated	True	0.213	0.0	0.072	0.0	0.07	0.145	0.07	0.079	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.411	0.0	0.27	0.0	0.268	0.343	0.268	0.277	0.0	0.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.009	0.0	0.007	0.081	0.006	0.015	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC01E9FAC20	COL16A1_a2b1 complex	simple:Q07092	complex:a2b1 complex	COL16A1		True	False	False	curated	True	0.194	0.0	0.053	0.0	0.051	0.126	0.051	0.06	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.264	0.0	0.123	0.0	0.121	0.196	0.121	0.13	0.0	0.119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.0	0.009	0.0	0.008	0.082	0.007	0.016	0.0	0.006	0.182	0.0	0.041	0.0	0.039	0.114	0.039	0.048	0.0	0.037	0.15	0.0	0.009	0.0	0.007	0.082	0.007	0.016	0.0	0.005
CPI-SC061137A41	COL4A6_a2b1 complex	simple:Q14031	complex:a2b1 complex	COL4A6		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.195	0.0	0.054	0.0	0.052	0.127	0.052	0.061	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC01F1F24AA	COL9A3_a2b1 complex	simple:Q14050	complex:a2b1 complex	COL9A3		True	False	False	curated	True	0.167	0.0	0.026	0.0	0.024	0.099	0.024	0.033	0.0	0.022	0.243	0.0	0.102	0.0	0.1	0.175	0.1	0.109	0.0	0.098	0.149	0.0	0.008	0.0	0.006	0.081	0.006	0.015	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156	0.0	0.014	0.0	0.013	0.087	0.012	0.021	0.0	0.01	0.161	0.0	0.019	0.0	0.017	0.092	0.017	0.026	0.0	0.015	0.367	0.0	0.226	0.0	0.224	0.299	0.224	0.233	0.0	0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC08226CD3B	COL9A2_a2b1 complex	simple:Q14055	complex:a2b1 complex	COL9A2		True	False	False	curated	True	0.16	0.0	0.018	0.0	0.017	0.091	0.016	0.025	0.0	0.015	0.222	0.0	0.08	0.0	0.078	0.153	0.078	0.087	0.0	0.076	0.165	0.0	0.024	0.0	0.022	0.097	0.022	0.031	0.0	0.02	0.969	0.0	0.827	0.0	0.826	0.9	0.825	0.834	0.0	0.823	0.193	0.0	0.051	0.0	0.049	0.124	0.049	0.058	0.0	0.047	0.159	0.0	0.018	0.0	0.016	0.091	0.016	0.024	0.0	0.014	0.2	0.0	0.059	0.0	0.057	0.132	0.057	0.065	0.0	0.055	0.183	0.0	0.042	0.0	0.04	0.114	0.04	0.048	0.0	0.038	0.361	0.0	0.219	0.0	0.217	0.292	0.217	0.226	0.0	0.215	0.208	0.0	0.067	0.0	0.065	0.14	0.065	0.074	0.0	0.063
CPI-SC0ADD7BEF0	COL19A1_a2b1 complex	simple:Q14993	complex:a2b1 complex	COL19A1		True	False	False	curated	True	0.15	0.0	0.009	0.0	0.007	0.082	0.007	0.016	0.0	0.005	0.209	0.0	0.067	0.0	0.066	0.14	0.065	0.074	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.0	0.01	0.0	0.008	0.083	0.008	0.017	0.0	0.006	0.199	0.0	0.058	0.0	0.056	0.13	0.056	0.064	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0EB600CAC	COL24A1_a2b1 complex	simple:Q17RW2	complex:a2b1 complex	COL24A1		True	False	False	curated	True	0.152	0.0	0.011	0.0	0.009	0.084	0.009	0.017	0.0	0.007	0.165	0.0	0.024	0.0	0.022	0.097	0.022	0.031	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.0	0.014	0.0	0.012	0.087	0.012	0.021	0.0	0.01	0.158	0.0	0.016	0.0	0.015	0.089	0.014	0.023	0.0	0.012	0.178	0.0	0.036	0.0	0.035	0.109	0.034	0.043	0.0	0.033	0.15	0.0	0.009	0.0	0.007	0.082	0.007	0.015	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158	0.0	0.017	0.0	0.015	0.089	0.015	0.023	0.0	0.013
CPI-SC083EDDA21	COL28A1_a2b1 complex	simple:Q2UY09	complex:a2b1 complex	COL28A1		True	False	False	curated	True	0.153	0.0	0.012	0.0	0.01	0.084	0.01	0.018	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.026	0.0	0.024	0.099	0.024	0.033	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0CCF30377	COL13A1_a2b1 complex	simple:Q5TAT6	complex:a2b1 complex	COL13A1		False	False	False	curated	True	0.158	0.0	0.017	0.0	0.015	0.09	0.015	0.024	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.0	0.009	0.0	0.007	0.082	0.007	0.016	0.0	0.005	0.18	0.0	0.038	0.0	0.036	0.111	0.036	0.045	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149	0.0	0.008	0.0	0.006	0.081	0.006	0.015	0.0	0.004	0.288	0.0	0.147	0.0	0.145	0.219	0.145	0.153	0.0	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0CE6F5084	COL27A1_a2b1 complex	simple:Q8IZC6	complex:a2b1 complex	COL27A1		True	False	False	curated	True	0.285	0.0	0.144	0.0	0.142	0.217	0.142	0.151	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.008	0.0	0.007	0.081	0.006	0.015	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.0	0.01	0.0	0.008	0.083	0.008	0.017	0.0	0.006	0.296	0.0	0.155	0.0	0.153	0.228	0.153	0.162	0.0	0.151	0.151	0.0	0.009	0.0	0.007	0.082	0.007	0.016	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153	0.0	0.012	0.0	0.01	0.085	0.01	0.019	0.0	0.008
CPI-SC09DE07794	COL22A1_a2b1 complex	simple:Q8NFW1	complex:a2b1 complex	COL22A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166	0.0	0.025	0.0	0.023	0.098	0.023	0.032	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.0	0.022	0.0	0.02	0.095	0.02	0.028	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0AD6D8724	COL26A1_a2b1 complex	simple:Q96A83	complex:a2b1 complex	COL26A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.0	0.009	0.0	0.008	0.082	0.007	0.016	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152	0.0	0.01	0.0	0.009	0.083	0.008	0.017	0.0	0.007
CPI-SC040C26CBD	COL21A1_a2b1 complex	simple:Q96P44	complex:a2b1 complex	COL21A1		True	False	False	curated	True	0.164	0.0	0.022	0.0	0.02	0.095	0.02	0.029	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.192	0.0	0.05	0.0	0.048	0.123	0.048	0.057	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0F300DE24	COL12A1_a2b1 complex	simple:Q99715	complex:a2b1 complex	COL12A1		True	False	False	curated	True	0.189	0.0	0.048	0.0	0.046	0.121	0.046	0.055	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.009	0.0	0.007	0.082	0.007	0.015	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.626	0.0	0.484	0.0	0.483	0.557	0.482	0.491	0.0	0.481	0.151	0.0	0.01	0.0	0.008	0.083	0.008	0.016	0.0	0.006	0.149	0.0	0.008	0.0	0.006	0.081	0.006	0.015	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC06873D10F	COL17A1_a2b1 complex	simple:Q9UMD9	complex:a2b1 complex	COL17A1		True	False	False	curated	True	0.216	0.0	0.075	0.0	0.073	0.148	0.073	0.082	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.0	0.01	0.0	0.008	0.083	0.008	0.017	0.0	0.006	0.176	0.0	0.035	0.0	0.033	0.108	0.033	0.042	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0E3784FFB	LAMC1_a2b1 complex	simple:P11047	complex:a2b1 complex	LAMC1		True	False	False	curated	True	0.253	0.0	0.111	0.0	0.109	0.184	0.109	0.118	0.0	0.107	0.17	0.0	0.029	0.0	0.027	0.102	0.027	0.036	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152	0.0	0.011	0.0	0.009	0.084	0.009	0.018	0.0	0.007	0.549	0.0	0.407	0.0	0.405	0.48	0.405	0.414	0.0	0.403	0.178	0.0	0.037	0.0	0.035	0.11	0.035	0.044	0.0	0.033	0.149	0.0	0.008	0.0	0.006	0.081	0.006	0.014	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153	0.0	0.012	0.0	0.01	0.085	0.01	0.019	0.0	0.008
CPI-SC0D9B795CC	CDH1_a2b1 complex	simple:P12830	complex:a2b1 complex	CDH1		False	False	False	curated	True	0.533	0.0	0.392	0.0	0.39	0.465	0.39	0.399	0.0	0.388	0.164	0.0	0.023	0.0	0.021	0.096	0.021	0.03	0.0	0.019	0.153	0.0	0.011	0.0	0.01	0.084	0.009	0.018	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153	0.0	0.012	0.0	0.01	0.085	0.01	0.019	0.0	0.008	0.266	0.0	0.124	0.0	0.122	0.197	0.122	0.131	0.0	0.12	0.152	0.0	0.011	0.0	0.009	0.084	0.009	0.018	0.0	0.007	0.152	0.0	0.011	0.0	0.009	0.084	0.009	0.018	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154	0.0	0.012	0.0	0.01	0.085	0.01	0.019	0.0	0.008
CPI-SC08B6B74FB	FN1_a2Bb3 complex	simple:P02751	complex:a2Bb3 complex	FN1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
CPI-SC0BAB29E69	F2_a2Bb3 complex	simple:P00734	complex:a2Bb3 complex	F2		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC04FDBA606	PLG_a2Bb3 complex	simple:P00747	complex:a2Bb3 complex	PLG		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC08067D831	VTN_a2Bb3 complex	simple:P04004	complex:a2Bb3 complex	VTN		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
CPI-SC0200AC9E3	THBS1_a2Bb3 complex	simple:P07996	complex:a2Bb3 complex	THBS1		False	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.492	0.0	0.0	0.0	0.0
CPI-SC0974B60B7	CD40LG_a2Bb3 complex	simple:P29965	complex:a2Bb3 complex	CD40LG		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
CPI-SC090855C8E	FN1_aVb3 complex	simple:P02751	complex:aVb3 complex	FN1		True	False	False	curated	True	0.149	0.0	0.0	0.0	0.146	0.161	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.005	0.02	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.178	0.0	0.0	0.0	0.175	0.19	0.171	0.0	0.0	0.0	0.531	0.0	0.0	0.0	0.528	0.544	0.525	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.012	0.027	0.008	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.006	0.022	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.038	0.054	0.035	0.0	0.0	0.0
