gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	MT-CD45-	MT-Lymphoid-B	MT-Lymphoid-T-NK	MT-MAST	MT-Myeloid	PT-CD45-	PT-Lymphoid-B	PT-Lymphoid-T-NK	PT-MAST	PT-Myeloid
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0CB4F2FE4	0.078	0.0	0.013	0.0	0.049	0.076	0.002	0.005	0.0	0.074
XCL1	P47992	False	XCL1_HUMAN		CPI-SS023ABAE18	0.009	0.049	0.291	0.0	0.055	0.01	0.032	0.167	0.062	0.078
MDK	P21741	False	MK_HUMAN		CPI-SS027E12A36	0.34	0.029	0.002	0.0	0.004	0.887	0.133	0.007	0.0	0.016
PTN	P21246	False	PTN_HUMAN		CPI-SS04E690D72	0.056	0.0	0.003	0.0	0.0	0.214	0.0	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS048604E28	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0193C3064	0.0	0.022	0.034	0.0	0.016	0.0	0.005	0.006	0.0	0.004
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0D782F60B	0.0	0.0	0.0	0.0	0.0	0.137	0.002	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS080C0EEB8	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0B2D5BA95	0.004	0.0	0.0	0.0	0.053	0.509	0.008	0.001	0.0	0.048
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0DC5ADBF1	0.0	0.022	0.034	0.0	0.016	0.0	0.005	0.006	0.0	0.004
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0CA020C34	0.0	0.0	0.0	0.0	0.0	0.137	0.002	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0E4DE8215	0.006	0.0	0.0	0.0	0.0	0.345	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0E7523314	0.009	0.0	0.0	0.0	0.0	0.011	0.003	0.0	0.0	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0261EA048	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.004	0.0	0.0	0.0	0.053	0.509	0.008	0.001	0.0	0.048
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02C418D99	0.006	0.0	0.0	0.0	0.0	0.345	0.0	0.0	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0097929A7	0.042	0.0	0.0	1.302	0.0	0.14	0.0	0.0	0.022	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E32BEF02	0.004	0.0	0.0	0.0	0.053	0.509	0.008	0.001	0.0	0.048
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS05550A895	0.0	0.0	0.026	0.0	0.019	0.0	0.002	0.005	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.004	0.0	0.0	0.0	0.053	0.509	0.008	0.001	0.0	0.048
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	0.012	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	0.925	0.0	0.008	0.0	0.005	0.398	0.005	0.005	0.0	0.013
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.044	0.0	0.004	0.0	0.006	0.026	0.008	0.001	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	0.217	0.093	0.056	0.0	0.065	0.117	0.069	0.048	0.0	0.067
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.0	0.0	0.001	0.0	0.007	0.04	0.002	0.005	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.004	0.0	0.0	0.0	0.053	0.509	0.008	0.001	0.0	0.048
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.053	0.033	0.024	0.0	0.012	0.099	0.021	0.038	0.135	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.004	0.0	0.0	0.0	0.053	0.509	0.008	0.001	0.0	0.048
WNT1	P04628	False	WNT1_HUMAN		CPI-SS00A6240B6	0.0	0.022	0.034	0.0	0.016	0.0	0.005	0.006	0.0	0.004
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.004	0.0	0.0	0.0	0.053	0.509	0.008	0.001	0.0	0.048
WNT1	P04628	False	WNT1_HUMAN		CPI-SS014B0FCD2	0.0	0.022	0.034	0.0	0.016	0.0	0.005	0.006	0.0	0.004
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0F26BB901	0.006	0.0	0.0	0.0	0.0	0.345	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	0.004	0.0	0.0	0.0	0.053	0.509	0.008	0.001	0.0	0.048
TNFRSF10A	O00220	False	TR10A_HUMAN		CPI-SS0179FBFD3	0.064	0.103	0.187	0.0	0.109	0.109	0.149	0.112	0.0	0.096
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS0AD0ED887	0.043	0.0	0.0	0.0	0.013	0.059	0.003	0.001	0.0	0.029
TNFRSF10B	O14763	False	TR10B_HUMAN		CPI-SS0898D7F7F	0.193	0.112	0.127	0.0	0.351	0.463	0.097	0.13	0.075	0.349
TNFRSF10C	O14798	False	TR10C_HUMAN		CPI-SS01ECFDA18	0.065	0.0	0.0	0.0	0.018	0.055	0.004	0.007	0.0	0.059
TFF1	P04155	False	TFF1_HUMAN		CPI-SS01F908B16	0.296	0.0	0.001	0.0	0.0	0.087	0.0	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0E0BCE16F	0.078	0.031	0.08	0.0	0.045	0.536	0.004	0.03	0.096	0.042
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS039799099	0.078	0.031	0.08	0.0	0.045	0.536	0.004	0.03	0.096	0.042
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07833475A	0.078	0.031	0.08	0.0	0.045	0.536	0.004	0.03	0.096	0.042
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	0.078	0.031	0.08	0.0	0.045	0.536	0.004	0.03	0.096	0.042
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0907A7598	0.014	0.0	0.001	0.0	0.005	0.026	0.0	0.001	0.0	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0649EA05F	0.277	0.0	0.002	0.0	0.0	0.223	0.006	0.0	0.0	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS07A9A501C	0.109	0.0	0.0	0.0	0.0	0.028	0.005	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07A0F4D73	0.078	0.031	0.08	0.0	0.045	0.536	0.004	0.03	0.096	0.042
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS01D785DBA	0.014	0.0	0.001	0.0	0.005	0.026	0.0	0.001	0.0	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0883B7EE4	0.109	0.0	0.0	0.0	0.0	0.028	0.005	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0BF490275	0.078	0.031	0.08	0.0	0.045	0.536	0.004	0.03	0.096	0.042
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06A0B20BD	0.014	0.0	0.001	0.0	0.005	0.026	0.0	0.001	0.0	0.0
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0E63AB61E	0.012	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	0.925	0.0	0.008	0.0	0.005	0.398	0.005	0.005	0.0	0.013
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.044	0.0	0.004	0.0	0.006	0.026	0.008	0.001	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.217	0.093	0.056	0.0	0.065	0.117	0.069	0.048	0.0	0.067
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	0.0	0.0	0.001	0.0	0.007	0.04	0.002	0.005	0.0	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	0.374	0.0	0.008	0.0	0.016	0.25	0.006	0.006	0.115	0.004
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0816A4ED4	0.277	0.0	0.002	0.0	0.0	0.223	0.006	0.0	0.0	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D1AE5C79	0.109	0.0	0.0	0.0	0.0	0.028	0.005	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS00D9A0644	0.014	0.0	0.001	0.0	0.005	0.026	0.0	0.001	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0CC898553	0.014	0.0	0.001	0.0	0.005	0.026	0.0	0.001	0.0	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0658257AC	0.277	0.0	0.002	0.0	0.0	0.223	0.006	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS098F416C1	0.014	0.0	0.001	0.0	0.005	0.026	0.0	0.001	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0EB136379	0.0	0.022	0.034	0.0	0.016	0.0	0.005	0.006	0.0	0.004
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0D8972B21	0.0	0.022	0.034	0.0	0.016	0.0	0.005	0.006	0.0	0.004
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0A69F13A3	0.0	0.0	0.0	0.0	0.0	0.137	0.002	0.0	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-SS016B7C7D6	0.066	0.025	0.0	0.0	0.0	0.461	0.002	0.003	0.0	0.034
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0C2561156	0.006	0.0	0.0	0.0	0.0	0.345	0.0	0.0	0.0	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0B8083B44	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS01469637C	0.008	0.0	0.004	0.0	0.019	0.144	0.003	0.003	0.0	0.011
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0A683CBC1	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.008	0.0	0.0	0.0	0.013	0.327	0.0	0.005	0.026	0.087
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.293	0.028	0.004	1.302	0.046	0.535	0.003	0.006	0.163	0.106
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	0.008	0.0	0.0	0.0	0.013	0.327	0.0	0.005	0.026	0.087
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	0.293	0.028	0.004	1.302	0.046	0.535	0.003	0.006	0.163	0.106
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	0.008	0.0	0.0	0.0	0.013	0.327	0.0	0.005	0.026	0.087
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	0.293	0.028	0.004	1.302	0.046	0.535	0.003	0.006	0.163	0.106
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS0F21DBF93	0.007	0.0	0.003	0.0	0.006	0.005	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	0.305	0.038	0.002	0.0	0.0	0.202	0.018	0.001	0.0	0.051
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	0.018	0.0	0.0	0.0	0.0	0.002	0.012	0.003	0.0	0.003
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0BFB29A42	0.248	0.043	0.001	0.0	0.278	0.46	0.055	0.019	0.0	0.295
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS08FAC0A55	0.248	0.043	0.001	0.0	0.278	0.46	0.055	0.019	0.0	0.295
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0CCCF7C69	0.189	0.014	0.003	0.0	0.007	0.154	0.001	0.006	0.035	0.0
CD72	P21854	False	CD72_HUMAN		CPI-SS06AA638A8	0.019	0.379	0.017	0.0	0.312	0.01	0.21	0.034	0.121	0.369
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0C0A61F92	0.248	0.043	0.001	0.0	0.278	0.46	0.055	0.019	0.0	0.295
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	0.679	0.011	0.02	0.0	1.061	0.639	0.046	0.019	1.081	1.152
LTA	P01374	False	TNFB_HUMAN		CPI-SS03156A825	0.004	0.101	0.1	0.0	0.03	0.008	0.092	0.118	0.0	0.045
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS0859C173B	0.005	0.031	0.12	0.0	0.228	0.028	0.02	0.101	0.037	0.261
LTA	P01374	False	TNFB_HUMAN		CPI-SS0110361CB	0.004	0.101	0.1	0.0	0.03	0.008	0.092	0.118	0.0	0.045
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0C28FEC7D	0.182	0.032	0.0	0.0	0.653	0.078	0.022	0.001	0.123	0.45
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS019C98396	0.005	0.031	0.12	0.0	0.228	0.028	0.02	0.101	0.037	0.261
CD160	O95971	False	BY55_HUMAN		CPI-SS0879B8E95	0.0	0.041	0.123	0.0	0.018	0.004	0.012	0.091	0.085	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS02ACCF1F7	2.26	1.978	1.917	2.029	2.013	1.951	2.208	1.824	1.713	1.97
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	0.0	0.216	0.067	0.0	0.052	0.01	0.149	0.077	0.0	0.095
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0B89DD8C1	0.182	0.032	0.0	0.0	0.653	0.078	0.022	0.001	0.123	0.45
CD70	P32970	False	CD70_HUMAN		CPI-SS0C412B7DE	0.002	0.426	0.067	0.0	0.022	0.009	0.332	0.213	0.133	0.166
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS095E52E66	0.446	0.11	0.251	1.302	0.308	0.473	0.131	0.236	0.929	0.187
MIF	P14174	False	MIF_HUMAN		CPI-SS059EEFDC6	2.26	1.978	1.917	2.029	2.013	1.951	2.208	1.824	1.713	1.97
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0A81A3626	0.0	0.0	0.026	0.0	0.019	0.0	0.002	0.005	0.0	0.0
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0B34CBA4B	0.012	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0FF49C823	0.925	0.0	0.008	0.0	0.005	0.398	0.005	0.005	0.0	0.013
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS08A54963F	0.012	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS046F6F0C1	0.925	0.0	0.008	0.0	0.005	0.398	0.005	0.005	0.0	0.013
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0C875BA24	0.012	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS09CA492BA	0.925	0.0	0.008	0.0	0.005	0.398	0.005	0.005	0.0	0.013
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.053	0.033	0.024	0.0	0.012	0.099	0.021	0.038	0.135	0.0
MSTN	O14793	False	GDF8_HUMAN		CPI-SC023986FB9	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.053	0.033	0.024	0.0	0.012	0.099	0.021	0.038	0.135	0.0
MSTN	O14793	False	GDF8_HUMAN		CPI-SC08968AFE6	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS073811AB3	0.043	0.0	0.0	0.0	0.013	0.059	0.003	0.001	0.0	0.029
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.19	0.997	1.176	1.302	1.243	0.675	0.675	0.81	0.55	0.868
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.042	0.013	0.004	0.0	0.0	0.055	0.004	0.0	0.0	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.045	0.0	0.0	0.0	0.0	0.092	0.007	0.0	0.0	0.006
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.19	0.997	1.176	1.302	1.243	0.675	0.675	0.81	0.55	0.868
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.042	0.013	0.004	0.0	0.0	0.055	0.004	0.0	0.0	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.045	0.0	0.0	0.0	0.0	0.092	0.007	0.0	0.0	0.006
ADM	P35318	False	ADML_HUMAN		CPI-SS0522A6CFA	0.371	0.026	0.016	0.0	0.297	0.476	0.049	0.018	0.0	0.869
AGRP	O00253	False	AGRP_HUMAN		CPI-SS09CF5B145	0.0	0.0	0.0	0.0	0.024	0.0	0.004	0.0	0.0	0.01
POMC	P01189	False	COLI_HUMAN		CPI-SS098F8DB82	0.03	0.085	0.064	0.0	0.052	0.029	0.177	0.068	0.027	0.073
AGRP	O00253	False	AGRP_HUMAN		CPI-SS0CC136A8D	0.0	0.0	0.0	0.0	0.024	0.0	0.004	0.0	0.0	0.01
POMC	P01189	False	COLI_HUMAN		CPI-SS0BE6DBE1A	0.03	0.085	0.064	0.0	0.052	0.029	0.177	0.068	0.027	0.073
POMC	P01189	False	COLI_HUMAN		CPI-SS00BD8FF72	0.03	0.085	0.064	0.0	0.052	0.029	0.177	0.068	0.027	0.073
LEFTY2	O00292	False	LFTY2_HUMAN		CPI-SS033A27302	0.002	0.0	0.0	0.0	0.0	0.013	0.009	0.0	0.0	0.0
LEFTY1	O75610	False	LFTY1_HUMAN		CPI-SS0E9F84F1F	0.45	0.0	0.002	0.0	0.0	0.117	0.0	0.0	0.0	0.0
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS0DF5E47DB	0.007	0.0	0.003	0.0	0.006	0.005	0.0	0.0	0.0	0.0
CXCR6	O00574	False	CXCR6_HUMAN		CPI-SS00F282936	0.003	0.042	0.568	0.0	0.14	0.026	0.171	0.672	0.0	0.157
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS04318D03E	0.0	0.025	0.0	0.0	0.005	0.0	0.0	0.0	0.052	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0AFE077D8	0.0	0.025	0.0	0.0	0.005	0.0	0.0	0.0	0.052	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS03165AD8C	0.0	0.025	0.0	0.0	0.005	0.0	0.0	0.0	0.052	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0AE4CF4E7	0.0	0.025	0.0	0.0	0.005	0.0	0.0	0.0	0.052	0.0
GPR75	O95800	False	GPR75_HUMAN		CPI-SS0DA291AD9	0.007	0.0	0.002	0.0	0.005	0.0	0.002	0.001	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS073B0CE7A	0.0	0.025	0.0	0.0	0.005	0.0	0.0	0.0	0.052	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0BE8BE8E9	0.0	0.025	0.0	0.0	0.005	0.0	0.0	0.0	0.052	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS09AFCF898	0.0	0.022	0.04	0.0	0.09	0.006	0.045	0.031	0.0	0.024
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0F8C2FA91	0.001	0.014	0.027	0.0	0.143	0.005	0.018	0.03	0.0	0.184
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0E7EDE823	0.003	0.0	0.001	0.0	0.0	0.039	0.0	0.003	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0DFAF1FE2	0.002	0.0	0.118	0.0	0.086	0.007	0.019	0.114	0.0	0.101
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0ADA38C78	0.0	0.025	0.0	0.0	0.005	0.0	0.0	0.0	0.052	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS008EB600F	0.0	0.022	0.04	0.0	0.09	0.006	0.045	0.031	0.0	0.024
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08B91FD2A	0.001	0.014	0.027	0.0	0.143	0.005	0.018	0.03	0.0	0.184
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0CBA3DA0D	0.003	0.0	0.001	0.0	0.0	0.039	0.0	0.003	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B186A32C	0.002	0.0	0.118	0.0	0.086	0.007	0.019	0.114	0.0	0.101
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0638E0E29	0.031	0.093	0.01	0.0	0.013	0.05	0.592	0.003	0.0	0.018
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS045A5FC60	0.0	0.025	0.0	0.0	0.005	0.0	0.0	0.0	0.052	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS059CC19A3	0.001	0.014	0.027	0.0	0.143	0.005	0.018	0.03	0.0	0.184
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0FA7A69D9	0.003	0.0	0.001	0.0	0.0	0.039	0.0	0.003	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS06B0861F1	0.0	0.025	0.0	0.0	0.005	0.0	0.0	0.0	0.052	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0C98C08DA	0.0	0.022	0.04	0.0	0.09	0.006	0.045	0.031	0.0	0.024
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0B887F7AC	0.001	0.014	0.027	0.0	0.143	0.005	0.018	0.03	0.0	0.184
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0EDD062F7	0.003	0.0	0.001	0.0	0.0	0.039	0.0	0.003	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS091B461CB	0.0	0.025	0.0	0.0	0.005	0.0	0.0	0.0	0.052	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS05B92CCC4	0.003	0.0	0.001	0.0	0.0	0.039	0.0	0.003	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS064C772FE	0.031	0.093	0.01	0.0	0.013	0.05	0.592	0.003	0.0	0.018
CCR2	P41597	False	CCR2_HUMAN		CPI-SS092C1B321	0.0	0.022	0.04	0.0	0.09	0.006	0.045	0.031	0.0	0.024
CCR1	P32246	False	CCR1_HUMAN		CPI-SS04EE957D8	0.001	0.014	0.027	0.0	0.143	0.005	0.018	0.03	0.0	0.184
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0815A0EE0	0.003	0.0	0.001	0.0	0.0	0.039	0.0	0.003	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS09199F78C	0.001	0.014	0.027	0.0	0.143	0.005	0.018	0.03	0.0	0.184
IDE	P14735	False	IDE_HUMAN		CPI-SS0D57FCA8C	0.19	0.104	0.071	0.0	0.094	0.193	0.147	0.101	0.155	0.123
CCR1	P32246	False	CCR1_HUMAN		CPI-SS041751A4D	0.001	0.014	0.027	0.0	0.143	0.005	0.018	0.03	0.0	0.184
CCR8	P51685	False	CCR8_HUMAN		CPI-SS03188FD02	0.0	0.0	0.067	0.0	0.016	0.014	0.051	0.139	0.0	0.049
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0C84DF380	0.001	0.014	0.027	0.0	0.143	0.005	0.018	0.03	0.0	0.184
CCR3	P51677	False	CCR3_HUMAN		CPI-SS006C89002	0.003	0.0	0.001	0.0	0.0	0.039	0.0	0.003	0.0	0.0
PODXL	O00592	False	PODXL_HUMAN		CPI-SS08920B6FF	0.068	0.0	0.004	0.0	0.01	0.123	0.011	0.004	0.022	0.003
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0A28DCA72	0.032	0.0	0.0	0.0	0.018	0.217	0.0	0.002	0.0	0.021
AVP	P01185	False	NEU2_HUMAN		CPI-SS0C916344D	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.007
OXT	P01178	False	NEU1_HUMAN		CPI-SS04B547174	0.01	0.032	0.001	0.0	0.0	0.014	0.01	0.001	0.0	0.007
AVP	P01185	False	NEU2_HUMAN		CPI-SS0FCF733EA	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.007
GHRH	P01286	False	SLIB_HUMAN		CPI-SS074050495	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS032AD1183	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS053613259	0.0	0.0	0.011	0.0	0.0	0.007	0.004	0.002	0.0	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS0E063192D	0.0	0.0	0.011	0.0	0.0	0.007	0.004	0.002	0.0	0.0
EREG	O14944	False	EREG_HUMAN		CPI-SS0FC42EC80	0.619	0.0	0.004	0.0	1.063	0.13	0.02	0.013	0.122	1.158
BTC	P35070	False	BTC_HUMAN		CPI-SS0F0D7F25C	0.143	0.0	0.0	0.0	0.0	0.053	0.003	0.0	0.0	0.0
NRG3	P56975	False	NRG3_HUMAN		CPI-SS0D5E30C6C	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BD5C2A23	0.0	0.0	0.0	0.0	0.096	0.121	0.0	0.001	0.0	0.148
EREG	O14944	False	EREG_HUMAN		CPI-SS004C23DCE	0.619	0.0	0.004	0.0	1.063	0.13	0.02	0.013	0.122	1.158
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	0.0	0.0	0.0	0.0	0.096	0.121	0.0	0.001	0.0	0.148
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.003	0.073	0.001	0.0	0.007	0.151	0.291	0.0	0.0	0.016
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0708FE6FF	0.0	0.0	0.0	0.0	0.096	0.121	0.0	0.001	0.0	0.148
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0E075E5AF	0.0	0.0	0.0	0.0	0.096	0.121	0.0	0.001	0.0	0.148
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0978D28AB	0.0	0.0	0.0	0.0	0.096	0.121	0.0	0.001	0.0	0.148
