,max_Type,prop
CDA-TAB2,5,0.48148148148148145
IKBKG-IRAK1,5,0.4074074074074074
NAE1-SYNGR2,3,0.4074074074074074
KRAS-NUAK2,5,0.48148148148148145
CD200R1-SNAPC2,2,0.37037037037037035
MSC-RNMTL1,3,0.3333333333333333
BECN1-NAE1,5,0.4074074074074074
NRAS-TAF6,5,0.4074074074074074
AURKA-TUBGCP3,3,0.4074074074074074
NACA-TBCB,4,0.3333333333333333
ITGB7-MAPK3,4,0.37037037037037035
KRAS-SYTL2,2,0.48148148148148145
INTS5-NACA,3,0.2222222222222222
BCL2L11-SMAD3,3,0.4444444444444444
SFXN2-KRAS,2,0.48148148148148145
COMMD8-SOAT1,5,0.5185185185185185
BCORL1-NRAS,5,0.25925925925925924
RAD23B-PNO1,5,0.37037037037037035
PTTG1-NMT2,1,0.5185185185185185
NRAS-PLD4,4,0.3333333333333333
MTA1-GTF2H3,5,0.3333333333333333
PARP12-ZNF518B,5,0.37037037037037035
MRPL12-TBXAS1,3,0.37037037037037035
DCLRE1C-ZNF33A,4,0.2962962962962963
ARL2-MED28,4,0.3333333333333333
PPM1D-RRM1,5,0.3333333333333333
APLP2-CCDC58,5,0.4444444444444444
MAFF-RFWD2,5,0.4074074074074074
ITGB1-HIF1AN,5,0.4444444444444444
MRPL37-STAT6,5,0.4074074074074074
MUS81-TRIP6,5,0.4444444444444444
HNRNPR-CTCF,5,0.48148148148148145
PTEN-FAU,5,0.2962962962962963
ACVR1-AKT1,5,0.4444444444444444
ADAR-KIFC3,5,0.5185185185185185
GNS-RALY,4,0.2962962962962963
EXOSC9-NUP54,5,0.5185185185185185
OPN3-RNH1,3,0.5185185185185185
CCDC170-HRAS,5,0.2962962962962963
HGSNAT-PAK1IP1,5,0.5185185185185185
ANKRD52-SLCO4A1,3,0.48148148148148145
ABL1-ZNF140,3,0.3333333333333333
IMPDH2-PTTG1,3,0.2962962962962963
ARHGAP17-RBM45,3,0.2962962962962963
SNU13-KRAS,5,0.37037037037037035
MBTPS2-SLC39A9,5,0.37037037037037035
BUB3-KIF20B,5,0.4074074074074074
COPE-PSMD1,5,0.4074074074074074
RGS18-BRCA2,4,0.4444444444444444
PTEN-APAF1,5,0.4444444444444444
RABEP2-TAOK2,5,0.4074074074074074
PTGS1-RPL36A,4,0.2962962962962963
CCDC84-MED28,5,0.4444444444444444
HRAS-MTBP,2,0.5925925925925926
TIA1-SRP9,4,0.37037037037037035
CCNB1-SLC16A5,5,0.3333333333333333
KRAS-SLC7A5,5,0.5925925925925926
KRAS-PKN2,5,0.4444444444444444
CHRNB1-MYC,5,0.37037037037037035
SLCO4A1-YLPM1,5,0.4074074074074074
LIG1-NAE1,4,0.2962962962962963
KRAS-PAF1,5,0.4444444444444444
MMP14-PIK3CB,5,0.3333333333333333
MUS81-PRMT1,4,0.37037037037037035
ATR-DOT1L,3,0.3333333333333333
CENPM-MRPL42,2,0.37037037037037035
LIG1-XRCC1,5,0.4074074074074074
IRF4-TPX2,1,0.5185185185185185
ATXN1-ITGB1,5,0.5555555555555556
CENPP-NOC2L,5,0.4074074074074074
HNRNPR-MAFK,5,0.4444444444444444
BLM-PEX16,5,0.48148148148148145
BLM-ARF5,4,0.3333333333333333
LIG1-PRKDC,5,0.4074074074074074
CSK-MICU1,4,0.3333333333333333
BCL2-STARD13,5,0.37037037037037035
ATP5J2-KCTD12,3,0.3333333333333333
NRAS-UBE2D1,5,0.4444444444444444
CHCHD3-GADD45B,5,0.3333333333333333
HRAS-NEDD8,5,0.37037037037037035
PIK3R1-SMARCB1,4,0.3333333333333333
EIF3D-SPAG7,4,0.37037037037037035
EIF2AK1-TAF3,5,0.48148148148148145
RNF146-IARS2,5,0.37037037037037035
CTTNBP2NL-PRSS36,1,0.2962962962962963
DUSP6-BRAF,5,0.4444444444444444
CHCHD1-HSPA14,5,0.48148148148148145
ASPH-DSTN,5,0.3333333333333333
AKT1-MAPK1,4,0.2962962962962963
NRAS-PPP1R8,5,0.4074074074074074
PSMC2-SMARCB1,4,0.3333333333333333
CTNNBL1-POLE,2,0.2962962962962963
CRY2-KRAS,5,0.48148148148148145
COPE-VPS72,5,0.4074074074074074
HPS1-S100A11,5,0.37037037037037035
LIMD2-MAP3K3,4,0.2962962962962963
MSRB2-NRAS,5,0.37037037037037035
CMAS-OGFOD1,5,0.3333333333333333
GLB1-NRAS,5,0.4074074074074074
KIF20B-WAPL,5,0.3333333333333333
TP53-WEE1,1,0.37037037037037035
CREB3-KLF10,5,0.4074074074074074
CARD11-PIGV,4,0.25925925925925924
PTCD1-TAZ,2,0.5185185185185185
BLM-TSSC4,5,0.37037037037037035
NAE1-SERP1,5,0.2962962962962963
BLM-PRPF19,4,0.4074074074074074
CYBRD1-MRPL24,5,0.3333333333333333
MED24-METTL17,4,0.3333333333333333
PRNP-TMED2,5,0.4444444444444444
CTNNBL1-OGFOD1,5,0.4074074074074074
PSMD1-WDR61,5,0.4444444444444444
PDLIM5-PTEN,5,0.4074074074074074
PRKCA-TOP1,5,0.4444444444444444
EMC4-EXOSC9,5,0.37037037037037035
PELO-RNGTT,5,0.5185185185185185
CDC73-WDR61,5,0.48148148148148145
SPINT2-SUMO1,4,0.2962962962962963
MGRN1-HCFC1,5,0.4444444444444444
ATP5C1-PYGB,5,0.3333333333333333
DYNLT3-HRAS,5,0.4074074074074074
AFG3L2-KCTD10,5,0.4444444444444444
KRAS-CDC7,2,0.5925925925925926
CDC25B-NEIL2,4,0.48148148148148145
CLU-HRAS,5,0.2962962962962963
STAC3-PTEN,5,0.4444444444444444
DMAP1-MED23,5,0.37037037037037035
DMAP1-GNS,4,0.3333333333333333
KDM4C-S100A11,3,0.3333333333333333
NPHP3-STAU1,5,0.25925925925925924
BCL2-RFC5,4,0.2222222222222222
CSTF3-POLR2K,5,0.37037037037037035
EBNA1BP2-GNL3L,4,0.37037037037037035
BRCA1-UNG,3,0.18518518518518517
EXOSC9-PPWD1,5,0.37037037037037035
NADK-PPP1R12A,5,0.2962962962962963
FH-TIPIN,4,0.2962962962962963
RNPEP-ZNF613,1,0.25925925925925924
EAF1-HRAS,5,0.48148148148148145
KRAS-HIPK2,5,0.37037037037037035
KRAS-ALDOA,3,0.4444444444444444
MAPKAP1-PSMC1,5,0.4444444444444444
CSK-LAMB3,5,0.3333333333333333
IRF2BP1-SYMPK,5,0.3333333333333333
SMCHD1-CREB1,5,0.37037037037037035
PTEN-BICD2,5,0.4444444444444444
AURKA-BUB3,5,0.4444444444444444
TECPR2-TFRC,5,0.4074074074074074
NONO-PHF6,5,0.4074074074074074
CREG1-RCE1,3,0.48148148148148145
CREB5-HIST1H1C,3,0.2962962962962963
BACH1-WDR54,5,0.4444444444444444
CTNNBL1-SPAG7,5,0.4074074074074074
CREBBP-FHIT,5,0.4074074074074074
SRGAP2-TMBIM1,5,0.3333333333333333
CD63-TNIP1,5,0.37037037037037035
MPHOSPH6-KRAS,5,0.6296296296296297
RNF146-EIF2B1,4,0.37037037037037035
MED23-RPL3,3,0.37037037037037035
MUS81-LYRM2,5,0.4444444444444444
PTTG1-NUP88,3,0.37037037037037035
BLM-RPS14,4,0.2962962962962963
MAD2L1-NRAS,2,0.3333333333333333
MASTL-POLR2K,5,0.3333333333333333
HGF-MCL1,5,0.3333333333333333
LXN-STRN4,5,0.3333333333333333
GMNN-PPM1M,5,0.3333333333333333
CAMK2G-CDK8,5,0.4074074074074074
NAE1-RECK,3,0.2962962962962963
POLR2K-SSBP1,5,0.37037037037037035
VPS54-RAB1B,5,0.37037037037037035
IREB2-SLTM,5,0.4444444444444444
BAP1-NAE1,5,0.37037037037037035
TRMT5-TTC4,5,0.37037037037037035
CKAP5-KCTD10,5,0.5185185185185185
CDC40-PELO,3,0.3333333333333333
NAE1-XBP1,3,0.2962962962962963
DVL2-TYMS,5,0.2962962962962963
EPT1-PLK2,3,0.48148148148148145
HRAS-SEMA7A,5,0.25925925925925924
BDP1-RPL13,4,0.3333333333333333
DARS2-MRPL13,5,0.37037037037037035
BCL2L11-BRAF,3,0.2962962962962963
RAPH1-ZNF598,5,0.4444444444444444
ACVRL1-PRPF38B,5,0.3333333333333333
CCDC84-CKAP5,5,0.48148148148148145
EIF4G1-MFNG,5,0.4444444444444444
EIF3D-PDRG1,4,0.37037037037037035
SPAG5-ANP32E,5,0.37037037037037035
FAR2-NAE1,5,0.37037037037037035
CYP20A1-QSOX1,3,0.37037037037037035
KRAS-TAF15,5,0.37037037037037035
BLM-DNAJB6,5,0.3333333333333333
NACA-NOP58,4,0.37037037037037035
CLEC2B-MAST2,5,0.37037037037037035
FADD-NAE1,5,0.37037037037037035
CCND3-LANCL1,3,0.2222222222222222
HOXA5-NOL6,5,0.4074074074074074
NRAS-UBE2E1,5,0.4444444444444444
TSC2-ZNF500,1,0.5555555555555556
ATP6V1G1-RTF1,3,0.4074074074074074
BIRC5-CREB5,1,0.25925925925925924
DUSP2-NRAS,3,0.4444444444444444
MAPKAP1-RBM17,5,0.4074074074074074
TRMT13-ZNF644,5,0.4074074074074074
ANOS1-NAE1,3,0.3333333333333333
WEE1-BRD4,1,0.3333333333333333
ABL1-TNFRSF9,5,0.37037037037037035
HRAS-IRAK3,5,0.4074074074074074
KAT2B-RGS19,5,0.3333333333333333
TRRAP-VPS72,5,0.3333333333333333
CCDC59-FCGR2B,3,0.37037037037037035
MYC-RAD50,5,0.4444444444444444
RPRD2-TSSC1,5,0.48148148148148145
CD81-PTPN12,5,0.48148148148148145
TRIM3-KRAS,5,0.37037037037037035
NCBP2-BRCA1,2,0.25925925925925924
IGHMBP2-SSBP1,5,0.4074074074074074
KRAS-SLC25A26,5,0.48148148148148145
TP53-DGUOK,5,0.37037037037037035
MUS81-COPS8,5,0.37037037037037035
RANBP3-DCTN1,5,0.48148148148148145
NUP85-PNN,5,0.4074074074074074
RTF1-VPS72,5,0.5185185185185185
RBM17-SNRPC,5,0.3333333333333333
PLSCR1-FYN,5,0.4444444444444444
PTEN-EIF4A1,5,0.48148148148148145
DAGLB-ULK2,3,0.4074074074074074
BLM-RASSF7,5,0.37037037037037035
NAE1-SLFN11,4,0.3333333333333333
MTSS1-BRCA1,1,0.25925925925925924
CFLAR-TNFRSF10B,3,0.4444444444444444
CSK-ATXN1L,4,0.37037037037037035
FMO5-HNRNPAB,5,0.3333333333333333
UTS2-PTEN,5,0.4444444444444444
PTGER4-TOMM40,3,0.2962962962962963
EIF2B5-POLR2K,3,0.4074074074074074
PPP4R1-TRPC4AP,5,0.48148148148148145
MUS81-TUBGCP4,5,0.37037037037037035
HNRNPR-MGLL,3,0.37037037037037035
CSK-RSRC2,4,0.37037037037037035
MMP19-PHF20,5,0.4444444444444444
RAB1A-GDE1,5,0.37037037037037035
GGH-MPHOSPH8,4,0.2962962962962963
GTF2A2-KRAS,5,0.37037037037037035
KRAS-PRPF4,5,0.4444444444444444
IGHMBP2-PARP1,4,0.37037037037037035
MUS81-ALDH16A1,4,0.37037037037037035
EML3-MAP3K11,5,0.4074074074074074
MAP2K7-TYMS,5,0.25925925925925924
CSK-LRRC59,5,0.3333333333333333
DLST-PTTG1,4,0.3333333333333333
BRD3-NAE1,5,0.4074074074074074
KRAS-USP38,5,0.5555555555555556
CCT2-WRN,5,0.37037037037037035
MAGEH1-NAE1,5,0.3333333333333333
PRKCA-FYN,5,0.48148148148148145
ABL1-SNX10,5,0.4444444444444444
NFATC2-NRAS,5,0.37037037037037035
CMAS-GIN1,2,0.3333333333333333
MYC-TMEM126B,5,0.37037037037037035
CDKN1A-GPI,5,0.37037037037037035
EXOSC9-PRIM2,5,0.48148148148148145
KRAS-UBA6,5,0.4074074074074074
NAE1-RFC2,3,0.25925925925925924
CSF1R-HLA-DRA,4,0.4074074074074074
BLM-AP1G1,5,0.5185185185185185
PRDX5-MAPK7,5,0.4074074074074074
MYC-PPP3R1,5,0.5185185185185185
BRMS1-KLF10,5,0.4074074074074074
HERC6-PARP14,5,0.3333333333333333
BLM-SMNDC1,5,0.37037037037037035
KRAS-FXN,5,0.4444444444444444
RPP30-VPS72,5,0.37037037037037035
BLM-MCOLN1,5,0.2962962962962963
PIK3R4-ZNF148,5,0.48148148148148145
EIF3H-SNRPG,3,0.3333333333333333
SPTLC1-GNAI3,5,0.4444444444444444
PTTG1-GLS,4,0.37037037037037035
FDPS-WDR7,5,0.37037037037037035
BLM-CEBPD,4,0.3333333333333333
GGCT-RAF1,5,0.4074074074074074
GTF3C3-PMF1,5,0.48148148148148145
KLF10-YIF1A,5,0.4444444444444444
COPS2-HRAS,5,0.4444444444444444
CDK5-PPP1CC,5,0.4074074074074074
ABCC10-BIRC3,3,0.4444444444444444
BCL2L2-BIRC5,2,0.2962962962962963
IFRD1-MUL1,4,0.2962962962962963
CSK-SAMD9L,3,0.2962962962962963
NAE1-TNFRSF1A,3,0.37037037037037035
CHD2-DNAJB6,5,0.37037037037037035
NRAS-SNAP23,5,0.37037037037037035
PTTG1-STK3,3,0.3333333333333333
GTF2A2-PSMA2,5,0.4074074074074074
PPIE-SERINC3,5,0.4444444444444444
HDAC4-PDIA5,5,0.2962962962962963
EIF3C-INTS5,5,0.4444444444444444
ABL2-TMEM51,3,0.37037037037037035
PPCS-TRRAP,3,0.4074074074074074
DAP3-IGFBP6,1,0.37037037037037035
ARHGAP18-LRCH4,5,0.3333333333333333
TUBA1A-ING4,3,0.3333333333333333
LRRCC1-SLC1A5,5,0.3333333333333333
POLD4-PPM1D,5,0.2962962962962963
DLD-MRPS28,5,0.4444444444444444
ASPHD2-NRAS,2,0.4444444444444444
DCTN4-S100A11,3,0.37037037037037035
BLM-RBBP8,5,0.4074074074074074
NAA25-TAF2,4,0.3333333333333333
GGA3-SUPT6H,5,0.48148148148148145
CARD16-TAF4,3,0.25925925925925924
NARS2-HERPUD1,4,0.3333333333333333
DHX37-SPAG7,5,0.37037037037037035
HRAS-SMC4,5,0.37037037037037035
ARFGEF1-ARPC5,3,0.4074074074074074
CHERP-UPF1,5,0.48148148148148145
ZNF419-ZNF606,6,0.4074074074074074
CAPN2-EPB41,5,0.4074074074074074
MATR3-MFI2,2,0.37037037037037035
CCT4-PRKRA,5,0.3333333333333333
DDX46-METAP2,5,0.4074074074074074
LEO1-NUP43,3,0.3333333333333333
CSK-PIGF,5,0.3333333333333333
RALGPS2-SLC7A7,3,0.3333333333333333
NAE1-XRCC1,5,0.4444444444444444
FKBP5-SLC4A2,5,0.48148148148148145
ARL2-ZNF574,5,0.4074074074074074
BIRC3-MAP3K1,3,0.3333333333333333
ENO1-YAF2,3,0.37037037037037035
CSK-BAG5,5,0.3333333333333333
PIP5K1A-SLC39A1,5,0.5555555555555556
TRMT5-YTHDC1,5,0.3333333333333333
CMAS-TPM2,3,0.2222222222222222
KRAS-MAP3K7,5,0.4444444444444444
ANAPC13-NUBP1,5,0.5925925925925926
NACA-PMPCB,3,0.2962962962962963
CMPK1-MAP4K5,5,0.4074074074074074
GIN1-RASA1,2,0.5185185185185185
CXCL1-GTF2I,5,0.5555555555555556
DARS2-SENP2,5,0.4444444444444444
CNBP-UGP2,5,0.3333333333333333
BCR-ITCH,4,0.25925925925925924
FAM76B-HRAS,5,0.3333333333333333
ACTN4-EXT2,5,0.4074074074074074
HNRNPL-PTGS2,5,0.4074074074074074
DMTF1-HK1,4,0.2962962962962963
TAF9-LMAN1,5,0.48148148148148145
MMP19-UBQLN4,5,0.48148148148148145
AK9-KRAS,2,0.3333333333333333
KRAS-PDSS2,5,0.4444444444444444
DOT1L-RBM14,5,0.4074074074074074
RTF1-SNRPC,4,0.4074074074074074
PTTG1-ZC3H13,5,0.2962962962962963
SLBP-ZWINT,4,0.3333333333333333
PTEN-ERAL1,5,0.4074074074074074
CTSB-S100A11,5,0.5185185185185185
BRMS1-CREG1,3,0.3333333333333333
EEF1G-NUP85,3,0.4074074074074074
HRAS-USP39,5,0.37037037037037035
MVP-NRAS,3,0.3333333333333333
CDKN2D-DHPS,5,0.5555555555555556
PTEN-GGA2,5,0.3333333333333333
KRAS-NAA10,5,0.4444444444444444
MYC-NTAN1,5,0.48148148148148145
CMPK1-RRM1,5,0.4074074074074074
BID-RAD9A,3,0.48148148148148145
TM9SF2-PSEN1,5,0.4444444444444444
NAGK-SKI,5,0.3333333333333333
MLLT1-RANBP3,5,0.48148148148148145
CENPE-HNRNPD,2,0.2222222222222222
KRAS-CHML,5,0.37037037037037035
OGFOD1-ZNF830,5,0.48148148148148145
KRAS-USP4,5,0.4074074074074074
BRCA1-POLR2A,2,0.2222222222222222
CD70-NAE1,3,0.25925925925925924
EXOSC4-SNRPC,4,0.37037037037037035
FOSL1-PGAP1,2,0.37037037037037035
PSMD6-FH,5,0.4444444444444444
DAG1-ABL2,5,0.2962962962962963
CDKN1A-PRKCD,3,0.4444444444444444
NAMPT-WDR61,5,0.4444444444444444
FUBP1-VKORC1,5,0.37037037037037035
ATM-PPM1D,5,0.3333333333333333
RBM12B-TBC1D31,1,0.25925925925925924
MRPL32-SNRPD3,5,0.37037037037037035
DYNC1LI2-LPCAT1,5,0.48148148148148145
CSK-GPR160,4,0.37037037037037035
SURF4-SLC39A7,5,0.48148148148148145
NRAS-USP32,5,0.5555555555555556
NAE1-PIGM,4,0.2962962962962963
MTF2-DNMT1,4,0.2962962962962963
ILF2-IQGAP1,5,0.37037037037037035
BCAR3-STAT5B,3,0.2962962962962963
CASP2-S100A9,5,0.4444444444444444
KIAA1143-PPARD,5,0.3333333333333333
SH3BGRL3-ZC3HAV1,5,0.4444444444444444
ARID1A-IGF2BP3,2,0.5185185185185185
TRPM7-ABL1,5,0.37037037037037035
EXOSC8-TPP2,4,0.3333333333333333
KRAS-ZNF136,5,0.48148148148148145
PNISR-TIMELESS,3,0.2962962962962963
NAE1-RNASE6,4,0.3333333333333333
ABL1-FZD2,2,0.3333333333333333
MCPH1-NF1,5,0.4074074074074074
PSMD1-RPL28,3,0.2962962962962963
MRPS18A-REXO2,5,0.4444444444444444
MRPL27-RPL5,3,0.3333333333333333
NRAS-URI1,5,0.5185185185185185
POLR2K-RPP30,5,0.3333333333333333
STAU1-TFPI,5,0.4074074074074074
ITM2A-NRAS,2,0.3333333333333333
NRAS-TAOK1,5,0.48148148148148145
BCL2L2-LARS2,3,0.25925925925925924
HMBOX1-TNKS,5,0.4074074074074074
BRCA1-PPM1D,5,0.2222222222222222
MTX2-PRKRA,5,0.4074074074074074
NAE1-ULK2,3,0.2962962962962963
KCTD10-MRPL22,5,0.4074074074074074
CSK-ETV5,4,0.4074074074074074
CTPS2-MYC,5,0.3333333333333333
API5-VAMP3,3,0.2962962962962963
RPP25L-HRAS,5,0.37037037037037035
NUP54-TAF1,5,0.5185185185185185
NPEPPS-PTP4A3,2,0.2962962962962963
RGS16-SAP130,5,0.2962962962962963
ATR-HUS1,5,0.3333333333333333
MAP2K5-PRKCZ,2,0.2962962962962963
IRF2BP1-SNRNP70,1,0.25925925925925924
NOCT-WIPI2,4,0.37037037037037035
CTCF-MATR3,2,0.3333333333333333
PTEN-DCXR,5,0.4074074074074074
NARS2-ELK4,5,0.4444444444444444
CARM1-TNPO2,3,0.37037037037037035
MMADHC-TMEM126B,4,0.3333333333333333
MAP3K1-WRN,5,0.3333333333333333
TCERG1-HNRNPA3,4,0.3333333333333333
EGLN2-HERPUD2,5,0.4444444444444444
MLF2-KRAS,5,0.37037037037037035
TYMS-BARD1,5,0.2962962962962963
HRAS-LGALSL,2,0.2222222222222222
CSK-METAP1D,1,0.3333333333333333
EIF4G1-NACA,3,0.25925925925925924
IKBKB-NAE1,4,0.3333333333333333
DLAT-POLR2K,4,0.2962962962962963
LMAN1-SMAD4,5,0.48148148148148145
PAFAH1B1-WDR7,5,0.4444444444444444
CCND3-NDE1,4,0.4074074074074074
RAD51AP1-LMNB1,5,0.2222222222222222
CASP3-PIK3CA,5,0.4444444444444444
RRM1-UNG,4,0.25925925925925924
EXOSC4-MFAP1,4,0.37037037037037035
ATM-FNTA,4,0.2962962962962963
CEP152-RBBP8,5,0.4074074074074074
NAE1-RNF34,5,0.4074074074074074
CD300A-BEST1,5,0.4074074074074074
BACH1-MAF,5,0.37037037037037035
UBE2H-PEX2,5,0.4074074074074074
P2RY1-BRCA1,5,0.2962962962962963
RNF144B-SLC4A2,3,0.2962962962962963
FBXW7-RSBN1L,5,0.37037037037037035
RABIF-RBMS1,5,0.4074074074074074
AREG-PYGO2,5,0.2962962962962963
CARD16-PTCD1,2,0.48148148148148145
STUB1-TSC2,4,0.3333333333333333
KLF3-NRAS,5,0.4074074074074074
MBOAT7-ST3GAL6,5,0.3333333333333333
SMURF1-SMURF2,5,0.5555555555555556
HIST1H1E-UBOX5,3,0.25925925925925924
FAM114A1-ANXA2,3,0.4074074074074074
RFC3-SLC25A19,2,0.37037037037037035
B3GNT5-EML3,5,0.5185185185185185
MBTD1-SETDB1,5,0.37037037037037035
NRAS-RCHY1,5,0.37037037037037035
KRAS-SEMA7A,5,0.25925925925925924
ARNTL2-OTUD5,3,0.3333333333333333
CSF1R-KAT6A,3,0.4074074074074074
KRAS-SAMM50,5,0.5185185185185185
PTTG1-POLR3K,4,0.3333333333333333
FDPS-SPAG7,5,0.37037037037037035
SETD1A-SRCAP,3,0.4074074074074074
NUP54-TAF2,5,0.4444444444444444
CHCHD3-ST6GALNAC3,5,0.4074074074074074
CRAMP1-NAE1,2,0.2962962962962963
CDKL5-RRM1,3,0.3333333333333333
PLA2G15-TNPO3,5,0.37037037037037035
CSK-CACUL1,4,0.37037037037037035
DIDO1-ULBP2,5,0.37037037037037035
ARL2-PDCD7,4,0.37037037037037035
MEN1-TSC22D2,5,0.37037037037037035
OGFOD1-WDR91,3,0.37037037037037035
LSM2-PHF5A,4,0.37037037037037035
BRAF-TPCN1,3,0.2962962962962963
NFRKB-PRDM10,2,0.2962962962962963
ACTL6A-MAPKAP1,5,0.37037037037037035
ARGLU1-RBBP8,5,0.4074074074074074
DYNLT3-NRAS,5,0.4074074074074074
IGHMBP2-POLM,5,0.37037037037037035
BLM-RPS19,3,0.37037037037037035
ARL2-VPS72,5,0.37037037037037035
MUS81-DSC2,3,0.4074074074074074
ANP32A-CNOT10,5,0.3333333333333333
ABL1-PLCB1,5,0.2962962962962963
KRAS-UBQLN2,5,0.4074074074074074
SLC2A1-ABCC3,3,0.3333333333333333
KCTD17-NCOA3,3,0.3333333333333333
MAFF-NUP155,5,0.2962962962962963
PFKL-TKT,5,0.3333333333333333
GFER-INTS5,5,0.3333333333333333
CDKN1A-MAP2K7,5,0.37037037037037035
BLM-SUPT5H,5,0.37037037037037035
PLD1-STK32C,5,0.48148148148148145
BUB3-KRAS,5,0.48148148148148145
GMNN-ST6GALNAC4,3,0.4074074074074074
CD81-TTC27,5,0.37037037037037035
GTF3C3-RINT1,5,0.48148148148148145
HRAS-PDE4DIP,5,0.48148148148148145
EIF3M-TFB1M,3,0.4074074074074074
DONSON-RPL24,4,0.37037037037037035
TAB2-CUL1,5,0.48148148148148145
FARSA-WDR61,5,0.5185185185185185
MAPK1-ATP6V1A,5,0.4074074074074074
ADPRH-TRIB3,5,0.4074074074074074
KRAS-GAK,5,0.5185185185185185
CACTIN-RPL13,3,0.3333333333333333
CDK2-UNG,4,0.2962962962962963
CCDC14-KRAS,5,0.48148148148148145
ATAD5-CENPF,6,0.25925925925925924
FHIT-KRAS,5,0.4074074074074074
PPWD1-RAE1,4,0.3333333333333333
ANAPC13-MED28,5,0.4444444444444444
TMEM248-MRPL38,5,0.37037037037037035
VPS4A-NELFB,5,0.4444444444444444
NAE1-TOP3B,5,0.4074074074074074
CTR9-PSMA1,3,0.3333333333333333
NUP54-PAICS,5,0.4444444444444444
CTNS-KRAS,5,0.48148148148148145
AMD1-ATM,3,0.2962962962962963
OGFOD2-SDCBP,3,0.4074074074074074
ARGLU1-TRA2B,5,0.3333333333333333
MTBP-TRMT5,2,0.4074074074074074
MAP4-TAP2,4,0.3333333333333333
NRAS-TSPAN15,3,0.4074074074074074
EPM2A-GPRC5A,1,0.4074074074074074
BRD2-PIK3CA,5,0.37037037037037035
CLSTN3-NRAS,5,0.25925925925925924
INTS5-PDRG1,5,0.37037037037037035
KRAS-PHF3,5,0.37037037037037035
NR4A3-TCF19,2,0.25925925925925924
NDUFB1-PIM1,3,0.37037037037037035
REV3L-SLCO4A1,5,0.5925925925925926
FGD4-TMEM53,4,0.37037037037037035
VARS-WDR44,5,0.4074074074074074
IFI27L2-KRAS,5,0.4074074074074074
BAG2-NAE1,5,0.3333333333333333
MS4A4A-PRCC,3,0.4444444444444444
HRAS-ZMYM5,5,0.48148148148148145
DYNLRB1-HRAS,5,0.37037037037037035
CCND1-UBA1,3,0.3333333333333333
KRAS-RAP2C,5,0.5185185185185185
OPTN-POM121,5,0.37037037037037035
MRPL14-SPRED2,3,0.2962962962962963
CSF2RB-TPX2,1,0.37037037037037035
TUBGCP3-ZWINT,4,0.25925925925925924
INSR-ZFP36L1,5,0.3333333333333333
OXR1-TP53,4,0.2962962962962963
ANXA5-SYK,3,0.37037037037037035
SEC22C-ZNF117,5,0.37037037037037035
MCM3AP-SPAG7,5,0.37037037037037035
REPIN1-ZNF282,5,0.37037037037037035
COPE-SCYL1,5,0.4074074074074074
ADPRH-ARHGEF19,2,0.48148148148148145
ANXA2-TIPRL,5,0.37037037037037035
DNAJB1-PRKDC,3,0.3333333333333333
NACA-RPL35,3,0.3333333333333333
HSF1-VILL,5,0.37037037037037035
FOXO3-HACD3,5,0.4444444444444444
PTEN-CITED4,5,0.37037037037037035
KRAS-ACACA,5,0.48148148148148145
PTEN-CES2,5,0.37037037037037035
VCL-SAMD4A,5,0.3333333333333333
MOV10-MXD1,3,0.3333333333333333
EIF3C-PMVK,5,0.4074074074074074
SRRT-TMEM173,5,0.4074074074074074
CDC40-MZT1,4,0.37037037037037035
PTEN-CARS2,5,0.4074074074074074
SNAPC2-TSC22D2,5,0.48148148148148145
BCL3-ABL1,5,0.4074074074074074
RRP1B-TANK,5,0.37037037037037035
DLC1-SRRT,5,0.37037037037037035
PTEN-BATF3,5,0.37037037037037035
ABL1-CEACAM1,2,0.5925925925925926
KRAS-CCDC115,5,0.48148148148148145
ALAD-CDK5,5,0.4074074074074074
PTEN-PMPCA,5,0.4074074074074074
MUS81-EIF5B,5,0.37037037037037035
CDK4-KRAS,5,0.4074074074074074
CDK4-CHEK2,5,0.3333333333333333
KRAS-RPL13,3,0.4074074074074074
DOCK1-LRCH4,5,0.3333333333333333
MRPL3-PSMC1,5,0.4074074074074074
CSK-SLC25A13,5,0.37037037037037035
PTGS1-RPL35,3,0.3333333333333333
NCDN-PTPRO,1,0.2222222222222222
CDK1-RPL13,3,0.37037037037037035
MAP3K3-ZBTB17,5,0.4074074074074074
NAE1-RSRC1,5,0.4444444444444444
PARP1-RBX1,3,0.2962962962962963
HNRNPL-PARP8,5,0.3333333333333333
POLR2B-TUBGCP3,5,0.37037037037037035
KRAS-KMT2E,5,0.5185185185185185
KRAS-PHTF1,5,0.3333333333333333
METAP2-PRIM2,5,0.4444444444444444
CSNK1G2-TOP1,5,0.48148148148148145
BCL2-PSMD9,5,0.4074074074074074
BLM-ADAMTS2,2,0.2962962962962963
MUS81-ELK4,5,0.4074074074074074
EXOSC4-MED23,3,0.2962962962962963
RFC5-CHAC2,1,0.37037037037037035
MED1-PDRG1,3,0.37037037037037035
BCR-RPL21,1,0.25925925925925924
HRAS-POFUT1,3,0.3333333333333333
HRAS-NUP214,5,0.4444444444444444
MAPKAPK3-TYMS,5,0.25925925925925924
MED21-NAE1,5,0.4074074074074074
EIF3C-FARSA,5,0.48148148148148145
SNRNP200-HRAS,5,0.4074074074074074
ABCC4-DDB2,5,0.25925925925925924
CLCN7-ZNF500,2,0.5555555555555556
